%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
72.0, 37369.94861006124, 35494.32432583861, -11847.609203768874, 1448.3259854705318, 5631.857291681444, 5834.721724357811, -6351.851684075795, 19473.42091481935, 1329.3476497349322, -187500.02235174447, -2357.527894679057, -35930.96565377303, -187500.02235174447, -4324.034371856973, -6328.158834953169, -187500.02235174447, -6.875E-4, 0.946375, 0.22150000000000003, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657082553E9, 0.0, 2024-02-11 14:49:25.708
52.0, 36422.25699690068, 35816.524722161856, -11576.840171437285, 1589.5890104280725, 5844.891768084975, 6161.7948009723195, -6036.155645389038, 18511.491240440755, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 127.5, 120.0, 15.0, 32.0, 3.0, 104.0, 0.0, 0.0, 0.0, 1.7076809657082644E9, 0.0, 2024-02-11 14:49:25.708
52.0, 36558.3791206335, 35760.42184357904, -11626.751616805985, 1565.5832368830727, 5801.819956519599, 6106.027198556328, -6095.901858318074, 18940.532975260376, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 63.75, 60.0, 7.5, 16.0, 1.5, 52.0, 0.0, 0.0, 0.0, 1.707680965708272E9, 0.0, 2024-02-11 14:49:25.708
52.0, 36354.37474898991, 36037.82934401385, -11360.341174643181, 1819.4767021509056, 6100.327503720225, 6398.008036376004, -5816.169776459906, 13788.008843422991, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 31.875, 30.0, 3.75, 8.0, 0.75, 26.0, 0.0, 0.0, 0.0, 1.7076809657082791E9, 0.0, 2024-02-11 14:49:25.708
52.0, 37218.783762310006, 35574.70119889989, -11724.384036586767, 1583.084652791578, 5753.115505351485, 5926.810911513676, -6264.165790577626, 17868.588014672758, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 15.9375, 15.0, 1.875, 4.0, 0.375, 13.0, 0.0, 0.0, 0.0, 1.7076809657082863E9, 0.0, 2024-02-11 14:49:25.708
52.0, 36622.238054542315, 35729.0846978527, -11653.059620029882, 1549.9370157643577, 5781.993959187742, 6081.01559651084, -6120.667591174554, 19172.767600151015, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 7.96875, 7.5, 0.9375, 2.0, 0.1875, 6.5, 0.0, 0.0, 0.0, 1.7076809657082937E9, 0.0, 2024-02-11 14:49:25.708
52.0, 36341.14251627237, 36012.974204179554, -11422.479024228935, 1753.8966839190346, 6041.900043714052, 6347.023707273449, -5927.928498736442, 13654.211301113522, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 3.984375, 3.75, 0.46875, 1.0, 0.09375, 3.25, 0.0, 0.0, 0.0, 1.7076809657083004E9, 0.0, 2024-02-11 14:49:25.708
52.0, 36719.40108768953, 35683.68830486397, -11686.877809390762, 1539.4540476148186, 5756.155342597407, 6037.899081456552, -6169.752021998408, 19397.849666815957, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 1.9921875, 1.875, 0.234375, 0.5, 0.046875, 1.625, 0.0, 0.0, 0.0, 1.7076809657083068E9, 0.0, 2024-02-11 14:49:25.708
52.0, 36985.498605429966, 35669.718464579404, -11638.106302989281, 1645.5130750552507, 5824.596384119557, 6018.587174247167, -6177.485725579944, 16759.98619317844, 1393.3406941104763, -187500.02235174447, -2322.525062862046, -35892.34183935426, -187500.02235174447, -4282.616589381289, -6381.087765823337, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.99609375, 0.9375, 0.1171875, 0.25, 0.0234375, 0.8125, 0.0, 0.0, 0.0, 1.7076809657083144E9, 0.0, 2024-02-11 14:49:25.708
86.0, 36732.834486107175, 35684.336505453175, -11691.236399559546, 1526.0206491971792, 5742.856054646499, 6033.160511632027, -6178.60331280271, 19411.55128616706, 1227.4013432742768, -187500.02235174447, -2443.582110831989, -36032.554332322405, -187500.02235174447, -4413.329590955924, -6492.511211933042, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657083232E9, 0.0, 2024-02-11 14:49:25.708
88.0, 36175.89606951429, 36059.42112915768, -11370.801791048265, 1810.044265990766, 6090.626846626622, 6403.55126900092, -5787.470136579292, 13382.07881237016, 1275.7481665311059, -187500.02235174447, -2423.6667065223105, -35999.11612261726, -187500.02235174447, -4393.704759324165, -6514.997066855081, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657083318E9, 0.0, 2024-02-11 14:49:25.708
88.0, 36210.45186644219, 35936.37477593122, -11464.343841593723, 1692.496441900306, 5954.281205449249, 6271.7430319479745, -5925.447455101902, 17256.194920086255, 1275.7481665311059, -187500.02235174447, -2423.6667065223105, -35999.11612261726, -187500.02235174447, -4393.704759324165, -6514.997066855081, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657083392E9, 0.0, 2024-02-11 14:49:25.708
132.0, 36973.04868376836, 35602.50676900229, -11777.42472617921, 1463.0334333221238, 5670.972844478231, 5932.175330182949, -6252.252310782947, 19762.58543283766, 1074.6495216667083, -187500.02235174447, -2636.8799968814847, -36232.73655566413, -187500.02235174447, -4590.3777587864115, -6645.59830970744, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657083478E9, 0.0, 2024-02-11 14:49:25.708
130.0, 36276.99300968564, 35907.0269354614, -11497.357368154213, 1673.13983120201, 5931.08009470464, 6244.608014179232, -5943.954699510897, 17592.29810146071, 1026.436808876611, -187500.02235174447, -2664.5291047726996, -36265.10188163542, -187500.02235174447, -4614.696456753785, -6656.930644146281, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657083695E9, 0.0, 2024-02-11 14:49:25.708
130.0, 36166.4859850986, 36053.92260002167, -11388.862000568153, 1781.0093499433221, 6072.745451062376, 6389.73789092754, -5832.665363867923, 13374.054536110705, 1026.436808876611, -187500.02235174447, -2664.5291047726996, -36265.10188163542, -187500.02235174447, -4614.696456753785, -6656.930644146281, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680965708377E9, 0.0, 2024-02-11 14:49:25.708
130.0, 36279.98814344265, 35882.70823749402, -11512.623609617187, 1645.0883919105997, 5907.566059537657, 6229.162958760615, -5973.973092314374, 17823.81747052878, 1026.436808876611, -187500.02235174447, -2664.5291047726996, -36265.10188163542, -187500.02235174447, -4614.696456753785, -6656.930644146281, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657083836E9, 0.0, 2024-02-11 14:49:25.708
130.0, 37263.509602965074, 35516.92193948292, -11841.618936254852, 1436.9936510316911, 5624.347105544461, 5854.860646112043, -6319.173433682136, 19764.753552049824, 1026.436808876611, -187500.02235174447, -2664.5291047726996, -36265.10188163542, -187500.02235174447, -4614.696456753785, -6656.930644146281, -187500.02235174447, -0.00134375, 0.9571875, 0.21975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657083902E9, 0.0, 2024-02-11 14:49:25.708
172.0, 36243.68891044723, 35942.34269170078, -11446.395390796113, 1721.687820158937, 5974.442478947935, 6272.145363348171, -5912.639905529011, 17093.742441385086, 803.2546404903699, -187500.02235174447, -2918.154349107069, -36509.20528283183, -187500.02235174447, -4899.278867158755, -6986.775337073248, -187500.02235174447, -0.001671875, 0.96159375, 0.218875, 192.0, 127.5, 120.0, 15.0, 24.0, 3.0, 104.0, 0.0, 0.0, 0.0, 1.7076809657083995E9, 0.0, 2024-02-11 14:49:25.708
174.0, 36205.19920649519, 35987.60497422278, -11411.392558979102, 1739.4798087453614, 6007.880688653075, 6312.579669067821, -5872.339710276093, 16818.033673528873, 805.7803876138196, -187500.02235174447, -2880.2010870219574, -36476.72819813826, -187500.02235174447, -4866.757078976283, -6946.2516243757755, -187500.02235174447, -0.001671875, 0.96159375, 0.218875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657084088E9, 0.0, 2024-02-11 14:49:25.708
176.0, 36245.566456981476, 36000.99366915151, -11380.68126209751, 1783.0880621776655, 6034.635726766077, 6326.527157607932, -5861.54381770418, 16672.501465380366, 884.5255833298664, -187500.02235174447, -2821.639516549053, -36407.907176960376, -187500.02235174447, -4821.450092965376, -6924.101045620567, -187500.02235174447, -0.001671875, 0.96159375, 0.218875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657084172E9, 0.0, 2024-02-11 14:49:25.708
178.0, 36192.7939883225, 36060.38225416926, -11356.027287963307, 1790.3747308700956, 6062.82127652422, 6370.805963373896, -5792.186354659361, 16384.588645051557, 911.3253249317795, -187500.02235174447, -2786.9943126433272, -36378.738150446196, -187500.02235174447, -4786.201391959356, -6885.656045157439, -187500.02235174447, -0.001671875, 0.96159375, 0.218875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657084258E9, 0.0, 2024-02-11 14:49:25.708
180.0, 36213.402296710294, 36069.85939381831, -11333.966116185919, 1819.0296672617994, 6078.467497642934, 6378.718480911074, -5795.7179302833, 16210.915590633822, 987.5894770132873, -187500.02235174447, -2722.420122911945, -36307.570196100496, -187500.02235174447, -4734.099475634036, -6868.065222271111, -187500.02235174447, -0.001671875, 0.96159375, 0.218875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657084343E9, 0.0, 2024-02-11 14:49:25.708
182.0, 36170.77752003402, 36102.6717546787, -11324.913659681519, 1819.4767021509056, 6096.304189718269, 6409.496833026032, -5791.269933136694, 15963.68294521367, 1018.4795878505216, -187500.02235174447, -2694.39103536499, -36289.86761449189, -187500.02235174447, -4702.538812463143, -6809.928334942858, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 127.5, 120.0, 15.0, 32.0, 3.5, 16.0, 0.0, 0.0, 0.0, 1.7076809657084427E9, 0.0, 2024-02-11 14:49:25.708
184.0, 36189.24006095411, 36103.74463841256, -11294.671749433488, 1853.205484533964, 6112.3750939816355, 6416.112949384803, -5778.216514374794, 15793.228541997498, 1082.78555664844, -187500.02235174447, -2642.5349882286773, -36226.053384071995, -187500.02235174447, -4655.086058984525, -6793.611561490484, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657084513E9, 0.0, 2024-02-11 14:49:25.708
186.0, 36177.952430004174, 36127.549246257455, -11297.309255279215, 1845.6505949080702, 6119.371189996146, 6433.726124015585, -5778.820011475088, 15610.972417708925, 1120.5823565223643, -187500.02235174447, -2611.8907465804514, -36212.46352344317, -187500.02235174447, -4630.968526717249, -6727.942136280792, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809657672884E9, 0.0, 2024-02-11 14:49:25.767
188.0, 36180.1429009608, 36135.037080649985, -11269.168409009982, 1874.1267173441313, 6130.859986646175, 6447.293632899957, -5765.543075268635, 15422.748377650783, 1135.0662869294033, -187500.02235174447, -2575.8597345184967, -36165.27899089801, -187500.02235174447, -4588.835488418995, -6737.642793374395, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809658954337E9, 0.0, 2024-02-11 14:49:25.895
190.0, 36158.2828948835, 36148.29166511198, -11279.070231803684, 1861.2744642823297, 6127.998963355895, 6447.919481744705, -5733.177749297351, 15250.617593600464, 1167.9009995342494, -187500.02235174447, -2541.4380480573236, -36145.14006914378, -187500.02235174447, -4558.682985148786, -6672.196885609256, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809659174523E9, 0.0, 2024-02-11 14:49:25.917
190.0, 36005.3969628092, 36282.9162219663, -11122.831538061087, 1956.582302639759, 6243.937461845572, 6572.306939638489, -5611.718369927213, 11315.257706076825, 1167.9009995342494, -187500.02235174447, -2541.4380480573236, -36145.14006914378, -187500.02235174447, -4558.682985148786, -6672.196885609256, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680965917477E9, 0.0, 2024-02-11 14:49:25.917
248.0, 36011.09665764531, 36269.77339622658, -11142.881052837498, 1933.1800261950525, 6226.570156403799, 6560.616977288363, -5620.413198520327, 11190.289102827204, 1612.7454176837705, -187500.02235174447, -2074.1301267302188, -35707.87289236461, -187500.02235174447, -4119.404151368636, -6399.304437554412, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680965933489E9, 0.0, 2024-02-11 14:49:25.933
250.0, 35980.675933441635, 36272.477957305666, -11140.645878391968, 1934.6105378401921, 6235.734371630475, 6562.427468589243, -5604.610515190425, 10987.715242828757, 1653.7385170148036, -187500.02235174447, -2073.8172023078446, -35704.09544755166, -187500.02235174447, -4117.414846112114, -6422.662010510208, -187500.02235174447, -0.0018359375, 0.964796875, 0.2234375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809660676532E9, 0.0, 2024-02-11 14:49:26.067
252.0, 35987.96260213407, 36276.456567818714, -11155.621547177023, 1923.5687760792705, 6229.609993649721, 6555.565483041463, -5634.539501016081, 10877.029404286075, 1634.0689818941335, -187500.02235174447, -2054.393536376183, -35681.00609552933, -187500.02235174447, -4103.936744205564, -6388.173268815669, -187500.02235174447, -0.006, 0.966, 0.234, 192.0, 127.5, 104.0, 15.0, 24.0, 3.5, 40.0, 0.0, 0.0, 0.0, 1.7076809660676785E9, 0.0, 2024-02-11 14:49:26.067
254.0, 35957.85480235276, 36276.03188467406, -11151.151198285961, 1927.1227034476644, 6234.61678440771, 6561.511047066575, -5644.038992409586, 10685.139678137264, 1641.3109470976528, -187500.02235174447, -2054.505295098459, -35679.66499086202, -187500.02235174447, -4097.566497035801, -6397.896277653727, -187500.02235174447, -0.006, 0.966, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809660936604E9, 0.0, 2024-02-11 14:49:26.093
0.0, 35963.37568323323, 36274.579021284466, -11152.939337842387, 1923.9711074794661, 6238.528339687388, 6562.338061611422, -5648.665803511835, 10571.861037237768, 1663.9085607419684, -187500.02235174447, -2031.7512192429567, -35647.210257912906, -187500.02235174447, -4077.1146508591955, -6360.658271391186, -187500.02235174447, -0.006, 0.966, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680966203838E9, 0.0, 2024-02-11 14:49:26.203
2.0, 35913.39718263116, 36291.58869881496, -11144.088047038085, 1929.6260988266588, 6246.753781646941, 6572.664567549774, -5618.513300241626, 10345.750790327882, 1693.6363808675267, -187500.02235174447, -2012.4393120335715, -35623.11507739009, -187500.02235174447, -4045.866912110676, -6351.359945697778, -187500.02235174447, -0.006, 0.966, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809662038667E9, 0.0, 2024-02-11 14:49:26.203
4.0, 35566.56516391816, 36357.74986240266, -11056.08922911754, 1962.3714044536835, 6297.559296793855, 6636.9034811143265, -5547.948842996221, 6996.230124977842, 1747.3923262825401, -187500.02235174447, -1977.6376459166584, -35588.60398395109, -187500.02235174447, -4005.8349377912214, -6316.491224347499, -187500.02235174447, -0.006, 0.966, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809662038772E9, 0.0, 2024-02-11 14:49:26.203
66.0, 35885.41279857312, 36265.8618409469, -11152.916986097931, 1907.0508369267986, 6218.478824910978, 6551.631576017329, -5639.412181307338, 9992.369710489478, 1886.7554529613797, -187500.02235174447, -1830.5631674007377, -35447.25155201573, -187500.02235174447, -3902.0334365407753, -6220.8481098232405, -187500.02235174447, -0.006, 0.966, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809662198324E9, 0.0, 2024-02-11 14:49:26.219
66.0, 36123.66004272223, 36335.62163539191, -11098.33402613807, 1964.450116688027, 6285.914037932639, 6602.101814997413, -5610.600782704447, 8525.40237014322, 1886.7554529613797, -187500.02235174447, -1830.5631674007377, -35447.25155201573, -187500.02235174447, -3902.0334365407753, -6220.8481098232405, -187500.02235174447, -0.006, 0.966, 0.234, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809663961084E9, 0.0, 2024-02-11 14:49:26.396
66.0, 35515.44672434887, 36417.741944520705, -11038.632516697946, 1965.0089102994098, 6330.528119865432, 6691.307627118544, -5513.393046068317, 7125.914946307534, 1886.7554529613797, -187500.02235174447, -1830.5631674007377, -35447.25155201573, -187500.02235174447, -3902.0334365407753, -6220.8481098232405, -187500.02235174447, -0.005, 0.966, 0.233, 192.0, 127.5, 112.0, 15.0, 24.0, 3.5, 32.0, 0.0, 0.0, 0.0, 1.7076809665342517E9, 0.0, 2024-02-11 14:49:26.534
10.0, 36111.85832164983, 36335.28635922508, -11096.747052281744, 1959.6891951190466, 6279.789659951885, 6603.822899320472, -5600.900125610844, 8486.666797002174, 1718.9832590798449, -187500.02235174447, -1981.8844773631665, -35621.93043493396, -187500.02235174447, -3995.351969641682, -6329.924622765139, -187500.02235174447, -0.005, 0.966, 0.233, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809666625495E9, 0.0, 2024-02-11 14:49:26.662
98.0, 36148.89516221228, 36304.73152455468, -11116.126014724496, 1952.5366368933485, 6264.948101633561, 6581.627617076352, -5616.345181029461, 8487.985549925035, 1714.5576136776942, -187500.02235174447, -1961.1420585086416, -35636.25790312981, -187500.02235174447, -4000.425815633037, -6181.84431574873, -187500.02235174447, -0.005, 0.966, 0.233, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680967319194E9, 0.0, 2024-02-11 14:49:27.319
98.0, 36318.27668169459, 36319.99776601765, -11080.318520107094, 1986.354826254228, 6285.042319898882, 6575.927922240248, -5561.382241413861, 11684.575579711865, 1714.5576136776942, -187500.02235174447, -1961.1420585086416, -35636.25790312981, -187500.02235174447, -4000.425815633037, -6181.84431574873, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 127.5, 104.0, 15.0, 0.0, 3.5, 48.0, 0.0, 0.0, 0.0, 1.7076809673351939E9, 0.0, 2024-02-11 14:49:27.335
254.0, 36588.330458203614, 36346.95396983075, -11089.438031844858, 1947.9545292800105, 6279.454383785055, 6570.0494134485025, -5616.613401962924, 11971.46021979573, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809678799157E9, 0.0, 2024-02-11 14:49:27.879
254.0, 36351.334911743994, 36277.52945155257, -11152.179378530906, 1846.879940853112, 6208.889926539651, 6517.679276189719, -5675.085565458008, 11949.711972440717, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809679600215E9, 0.0, 2024-02-11 14:49:27.960
254.0, 36389.846967440484, 36336.40394644785, -11134.29798296666, 1851.8420281221902, 6234.415618707611, 6537.751142710584, -5674.459716613259, 11855.052334672491, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809686328404E9, 0.0, 2024-02-11 14:49:28.632
254.0, 36385.0860458715, 36265.23599210215, -11156.716782655332, 1846.0976297971763, 6201.5362026138555, 6498.993217825082, -5693.704568589279, 11976.154086131346, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.707680968648956E9, 0.0, 2024-02-11 14:49:28.648
254.0, 36431.35415689399, 36347.04337680857, -11089.90741847842, 1896.746682732902, 6278.739127962485, 6579.101869952902, -5615.831090906989, 12000.070452698525, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809686649163E9, 0.0, 2024-02-11 14:49:28.664
254.0, 36343.578856418, 36302.16107394231, -11136.577860901101, 1831.0102022898438, 6257.549674218854, 6560.594625543908, -5676.180800936318, 12050.563043423062, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70768096874798E9, 0.0, 2024-02-11 14:49:28.747
254.0, 36358.82274613652, 36314.90156828184, -11149.251300007261, 1816.0121817603329, 6251.38059274919, 6574.184486172734, -5665.317853131039, 12109.549297040618, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.0055, 0.963, 0.23450000000000001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7076809687480044E9, 0.0, 2024-02-11 14:49:28.748
254.0, 36321.29416719606, 36314.499236881646, -11130.945221298363, 1830.5184639118272, 6259.918959131117, 6569.602378559396, -5671.889266000899, 12018.845918040983, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.00775, 0.9635, 0.24025000000000002, 192.0, 127.5, 88.0, 15.0, 16.0, 3.5, 88.0, 0.0, 0.0, 0.0, 1.7076809687480133E9, 0.0, 2024-02-11 14:49:28.748
254.0, 36357.548696702564, 36289.33117262497, -11143.372791215515, 1835.6817168810032, 6245.18915953507, 6554.649061518796, -5656.801838493567, 12097.434651545842, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.00775, 0.9635, 0.24025000000000002, 192.0, 63.75, 44.0, 7.5, 8.0, 1.75, 44.0, 0.0, 0.0, 0.0, 1.7076809687480211E9, 0.0, 2024-02-11 14:49:28.748
254.0, 36350.5302489436, 36310.61003334642, -11134.990887044774, 1825.4446179204724, 6257.750839918953, 6569.334157625933, -5688.429556897826, 12083.710680450284, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.00775, 0.9635, 0.24025000000000002, 192.0, 31.875, 22.0, 3.75, 4.0, 0.875, 22.0, 0.0, 0.0, 0.0, 1.707680968780018E9, 0.0, 2024-02-11 14:49:28.780
254.0, 36378.22406032372, 36307.52549261159, -11144.043343549174, 1821.3989521740618, 6241.277604255391, 6555.453724319187, -5688.675426086835, 12125.821367004082, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.008875000000000001, 0.96175, 0.23912500000000003, 192.0, 143.4375, 99.0, 16.875, 2.0, 3.9375, 67.0, 0.0, 0.0, 0.0, 1.7076809688761773E9, 0.0, 2024-02-11 14:49:28.876
254.0, 36342.77419361761, 36304.508007110126, -11135.63908763398, 1821.5107108963384, 6254.845113139762, 6563.969738956659, -5680.785260294111, 12060.710735405772, 1734.9200528764788, -187500.02235174447, -1947.1051629907088, -35644.79626951173, -187500.02235174447, -4029.773656102855, -6146.103876364694, -187500.02235174447, -0.008875000000000001, 0.96175, 0.23912500000000003, 192.0, 71.71875, 49.5, 8.4375, 1.0, 1.96875, 33.5, 0.0, 0.0, 0.0, 1.7076809689102128E9, 0.0, 2024-02-11 14:49:28.910
